GEOGRAPHICAL_BOROUGH_NAME,NEW_BOROUGH_GROUPING,RAM,CONSOLIDATED_NAME,CONSOLIDATED_TDS_NUM,DEVELOPMENT_NAME,TDS_NUM,ADDRESS_LINE_1,BUILDING_NUM,LOCATION,LOCATION_TYPE,OWNERGROUP,SOURCESYSID,CALL_CENTER_TYPE,PARENT,WONUM,TRADE_TYPE,CRAFT_DESCRIPTION,FAILURECODE,PROBLEMCODE,WOPRIORITY,REPORTDATE,ZZCREATEDATE,SCHEDSTART,TARGSTARTDATE,ACTSTART,ACTFINISH,STATUS,STATUSDATE,DISPOSITION_DESC,DISPOSITION_SUB_DESC,WORK_DONE_DESC,ZZSUBWORKTYPE,CAUSE,REMEDY,ZZRESCODE,LAST_LABTRANS_TRANSTYPE,TOTAL_REPAIRS_DONE,REPAIRS_DONE_LIST,VANDALISM_CODE,ZZCOURTORDER,ZZRRPWORKREQUIRED,ZZRRPWORKAMOUNT,DESCRIPTION,Days to Complete Or Still Open,TDS,BUILDING,STAIRHALL,ROOM,PROBLEMANDFAILURE,CATEGORY
Brooklyn,Brooklyn,HALL,Wyckoff Gardens,163,WYCKOFF GARDENS,163,130 3RD AVENUE,1,163.01.GND01,GROUNDS,DEV163,MAXIMO,Non-CCC,67735859,67735859,SKILLED TRADES,Welder,COMPACTOR,COMPACTOROOO,3,2019-07-15,2019-07-15,,,2019-07-26,2019-07-26,CLOSE,2019-10-18,CLOSED,Closed,Work Done,,NORMALWEAR,REMEDY,,WORK,1,LASTB	AGSWITCHREPAIRED,0,0,,,compactor #1 has holes that needs repair,11.045093,163,1,,GND01,COMPACTOROOOCOMPACTOR,EXTCOMPACTOR
Brooklyn,Brooklyn,HALL,Wyckoff Gardens,163,WYCKOFF GARDENS,163,130 3RD AVENUE,1,163.01.GND01,GROUNDS,TSDWASTE,MAXIMO,Non-CCC,72815251,72815251,MAINTENANCE,Maintenance,COMPACTOR,RAMNOTMOVING,3,2020-03-04,2020-03-04,,,2020-03-05,2020-03-05,CLOSE,2020-03-06,CLOSED,Closed,Work Done,,NORMALWEAR,REMEDY,,WORK,3,HYDROLICHOSEREPLACED;ELECTRICITYRESTORED;HYDROLICFLUIDREPLACED,0,0,,,EXTIROR # 2,1.390775,163,1,,GND01,RAMNOTMOVINGCOMPACTOR,EXTCOMPACTOR
Brooklyn,Brooklyn,HALL,Wyckoff Gardens,163,WYCKOFF GARDENS,163,185 NEVINS STREET,GN,163.GND01,GROUNDS,TSDWASTE,MAXIMO,Non-CCC,73834263,73834263,MAINTENANCE,Maintenance,COMPACTOR,COMPACTOROOO,3,2020-05-28,2020-05-28,,,2020-05-29,2020-05-29,CLOSE,2020-05-30,CLOSED,Closed,Work Done,,NORMALWEAR,REMEDY,,WORK,1,HYDROLICCYLINDERREPAIRED,0,0,,,Bucket lift arm pin,1.159907,163,,,GND01,COMPACTOROOOCOMPACTOR,EXTCOMPACTOR
Brooklyn,Brooklyn,HALL,Wyckoff Gardens,163,WYCKOFF GARDENS,163,130 3RD AVENUE,1,163.01.GND01,GROUNDS,TSDWASTE,MAXIMO,Non-CCC,65896404,65896404,MAINTENANCE,Maintenance,COMPACTOR,COMPACTOROOO,3,2019-03-15,2019-03-15,,,2019-03-18,2019-03-18,CLOSE,2019-03-19,CLOSED,Closed,Work Done,,NORMALWEAR,REMEDY,,WORK,1,ELECTRICITYRESTORED,0,0,,,lever to operate bucket is broken,3.168634,163,1,,GND01,COMPACTOROOOCOMPACTOR,EXTCOMPACTOR
Queens,Queens-Staten Island,FALU,Hammel,75,CARLETON MANOR,164,85-10 ROCKAWAY BEACH BOULEVARD,GN,164.GND01,GROUNDS,TSDWASTE,MAXIMO,Non-CCC,71528018,71528018,MAINTENANCE,Maintenance,COMPACTOR,NOAUTO,3,2019-12-11,2019-12-11,,,2019-12-19,2019-12-19,CLOSE,2019-12-20,CLOSED,Closed,Work Done,GROUNDS,NORMALWEAR,REMEDY,,WORK,1,BRICKSPOINTED,0,0,,,exterior compactor does not run on auto,8.466042,164,,,GND01,NOAUTOCOMPACTOR,EXTCOMPACTOR
Queens,Queens-Staten Island,FALU,Beach 41st Street,165,BEACH 41ST STREET,165,453 BEACH 40TH STREET,2,165.02.GND01,GROUNDS,TSDWASTE,MAXIMO,Non-CCC,65090296,65090296,MAINTENANCE,Maintenance,COMPACTOR,COMPACTOROOO,3,2019-01-10,2019-01-10,,,2019-01-11,2019-01-11,CLOSE,2019-01-12,CLOSED,Closed,Work Done,,NORMALWEAR,REMEDY,,WORK,1,BRICKSREPLACED,0,0,,,Exterior Compactor #2,1.302454,165,2,,GND01,COMPACTOROOOCOMPACTOR,EXTCOMPACTOR
Brooklyn,Brooklyn,IEZZA,Carey Gardens,166,CAREY GARDENS,166,2945 WEST 23RD STREET,2,166.02.GND01,GROUNDS,TSDWASTE,MAXIMO,Non-CCC,67340583,67340583,MAINTENANCE,Maintenance,COMPACTOR,COMPACTOROOO,3,2019-06-25,2019-06-25,,,2019-06-28,2019-06-28,CLOSE,2019-06-29,CLOSED,Closed,Work Done,,NORMALWEAR,REMEDY,,WORK,1,ELECPHOTOCELLREPLACED,0,0,,,EZ-PACK NOT WORKING,3.016227,166,2,,GND01,COMPACTOROOOCOMPACTOR,EXTCOMPACTOR
Brooklyn,Brooklyn,IEZZA,Carey Gardens,166,CAREY GARDENS,166,2945 WEST 23RD STREET,2,166.02.GND01,GROUNDS,TSDWASTE,MAXIMO,Non-CCC,67772427,67772427,MAINTENANCE,Maintenance,COMPACTOR,RAMNOTPUSHING,3,2019-07-17,2019-07-17,,,2019-07-18,2019-07-18,CLOSE,2019-07-19,CLOSED,Closed,Work Done,,NORMALWEAR,REMEDY,,WORK,1,BRICKSREPLACED,0,0,,,COMPACTOR - MAINT,1.027014,166,2,,GND01,RAMNOTPUSHINGCOMPACTOR,EXTCOMPACTOR
Brooklyn,NGO1,KORBUL,Langston Hughes Apts,168,HUGHES APARTMENTS,168,307 SUTTER AVENUE,GN,168.GND01,GROUNDS,TSDWASTE,MAXIMO,Non-CCC,65628168,65628168,MAINTENANCE,Maintenance,COMPACTOR,HOSEOILLEAK,3,2019-02-21,2019-02-21,,,2019-02-25,2019-02-25,CLOSE,2019-02-25,CLOSED,Closed,Work Done,,NORMALWEAR,REMEDY,,WORK,1,HYDROLICCYLINDERREPAIRED,0,0,,,COMPACTOR - MAINT left arm leaking oil,4.267627,168,,,GND01,HOSEOILLEAKCOMPACTOR,EXTCOMPACTOR
Brooklyn,NGO1,KORBUL,Langston Hughes Apts,168,HUGHES APARTMENTS,168,307 SUTTER AVENUE,GN,168.GND01,GROUNDS,DEV168,MAXIMO,Non-CCC,67173105,67173105,SKILLED TRADES,Vendor,COMPACTOR,COMPACTOROOO,3,2019-06-11,2019-06-11,,,2019-06-13,2019-06-13,CLOSE,2019-06-15,CLOSED,Closed,Work Done,,NORMALWEAR,REMEDY,,WORK,1,HYDROLICFLUIDREPLACED,0,0,N,,Generic Vendor Work Plan,1.819282,168,,,GND01,COMPACTOROOOCOMPACTOR,EXTCOMPACTOR
Brooklyn,NGO1,KORBUL,Langston Hughes Apts,168,HUGHES APARTMENTS,168,307 SUTTER AVENUE,GN,168.GND01,GROUNDS,TSDWASTE,MAXIMO,Non-CCC,67312560,67312560,MAINTENANCE,Maintenance,COMPACTOR,MACHOILLEAK,3,2019-06-24,2019-06-24,,,2019-06-26,2019-06-26,CLOSE,2019-06-29,CLOSED,Closed,Work Done,,NORMALWEAR,REMEDY,,WORK,1,LADDERREPLACED,0,0,,,COMPACTOR - MAINT,2.256169,168,,,GND01,MACHOILLEAKCOMPACTOR,EXTCOMPACTOR
Brooklyn,Brooklyn,IEZZA,Surfside Gardens,170,SURFSIDE GARDENS,170,2839 WEST 33RD STREET,4,170.04.GND01,GROUNDS,TSDWASTE,MAXIMO,Non-CCC,72898376,72898376,MAINTENANCE,Maintenance,COMPACTOR,RAMNOTMOVING,3,2020-03-10,2020-03-10,,,2020-03-11,2020-03-11,CLOSE,2020-03-12,CLOSED,Closed,Work Done,,NORMALWEAR,REMEDY,,WORK,2,HYDROLICCYLINDERREPAIRED;ELECTRICITYRESTORED,0,0,,,COMPACTOR - MAINT,1.078669,170,4,,GND01,RAMNOTMOVINGCOMPACTOR,EXTCOMPACTOR
Brooklyn,Brooklyn,IEZZA,Surfside Gardens,170,SURFSIDE GARDENS,170,2940 WEST 31ST STREET,GN,170.GND01,GROUNDS,DEV170,MAXIMO,Non-CCC,72999082,72999082,SKILLED TRADES,Vendor,COMPACTOR,COMPACTOROOO,3,2020-03-18,2020-03-18,,,2020-03-19,2020-03-19,CLOSE,2020-03-31,CLOSED,Closed,Work Done,,NORMALWEAR,REMEDY,,WORK,1,MACHINECLEANED,0,0,N,,Generic Vendor Work Plan,1.100197,170,,,GND01,COMPACTOROOOCOMPACTOR,EXTCOMPACTOR
Brooklyn,Brooklyn,IEZZA,Surfside Gardens,170,SURFSIDE GARDENS,170,2940 WEST 31ST STREET,3,170.03.GND01,GROUNDS,TSDWASTE,MAXIMO,Non-CCC,64986920,64986920,MAINTENANCE,Maintenance,COMPACTOR,HOSEOILLEAK,3,2019-01-03,2019-01-03,,,2019-01-10,2019-01-10,CLOSE,2019-01-11,CLOSED,Closed,Work Done,GROUNDS,NORMALWEAR,REMEDY,,WORK,1,BRICKSPOINTED,0,0,,,COMPACTOR - MAINT,6.948472,170,3,,GND01,HOSEOILLEAKCOMPACTOR,EXTCOMPACTOR
Brooklyn,Brooklyn,IEZZA,Surfside Gardens,170,SURFSIDE GARDENS,170,2839 WEST 33RD STREET,4,170.04.GND01,GROUNDS,TSDWASTE,MAXIMO,Non-CCC,67279806,67279806,MAINTENANCE,Maintenance,COMPACTOR,COMPACTOROOO,3,2019-06-20,2019-06-20,,,2019-06-24,2019-06-24,CLOSE,2019-06-26,CLOSED,Closed,Work Done,,NORMALWEAR,REMEDY,,WORK,1,BRICKSPOINTED,0,0,,,"exterior compactor , control button 0/0/0",4.143032,170,4,,GND01,COMPACTOROOOCOMPACTOR,EXTCOMPACTOR
Queens,Queens-Staten Island,DREW,Latimer Gardens,186,LATIMER GARDENS,186,34-45 LINDEN PLACE,GN,186.GND01,GROUNDS,TSDWASTE,MAXIMO,Non-CCC,65019580,65019580,MAINTENANCE,Maintenance,COMPACTOR,COMPACTOROOO,3,2019-01-07,2019-01-07,,,2019-01-07,2019-01-07,CLOSE,2019-01-07,CLOSED,Closed,Work Done,GROUNDS,NORMALWEAR,REMEDY,,WORK,1,BRICKSREPLACED,0,0,,,COMPACTOR - MAINT,0.358056,186,,,GND01,COMPACTOROOOCOMPACTOR,EXTCOMPACTOR
Queens,Queens-Staten Island,DREW,Latimer Gardens,186,LATIMER GARDENS,186,136-10 LATIMER PLACE,2,186.02.GND01,GROUNDS,DEV186,SIEBEL,CCC,67062692,67062692,SKILLED TRADES,Supv of Caretakers,COMPACTOR,NEEDSCLEANING,3,2019-06-02,2019-06-02,,,2019-06-03,2019-06-03,CLOSE,2019-06-04,CLOSED,Condition not Founded,Work Not Done,,,,,UNFOUNDED,,,0,0,,,COMPACTOR - SOHC,0.443368,186,2,,GND01,NEEDSCLEANINGCOMPACTOR,EXTCOMPACTOR
Bronx,Bronx,THEODORE,Union Avenue Consolidated,342,DAVIDSON,190,818 HOME STREET,1,190.01.GND01,GROUNDS,TSDWASTE,MAXIMO,Non-CCC,72587198,72587198,MAINTENANCE,Maintenance,COMPACTOR,COMPACTOROOO,3,2020-02-19,2020-02-19,,,2020-02-27,2020-02-27,CLOSE,2020-03-02,CLOSED,Closed,Work Done,,NORMALWEAR,REMEDY,,WORK,1,ELECTRICITYRESTORED,0,0,,,Exterior compactor on prospect ave. the handle is loose causing the hamper to move on its own,8.176157,190,1,,GND01,COMPACTOROOOCOMPACTOR,EXTCOMPACTOR
Manhattan,Manhattan,ALLEN,Gompers,100,SEWARD PARK EXTENSION,192,64 ESSEX STREET,1,192.01.GND01,GROUNDS,DEV100,SIEBEL,CCC,67610334,67610334,SKILLED TRADES,Supv of Caretakers,COMPACTOR,NEEDSCLEANING,3,2019-07-02,2019-07-02,,,2019-07-03,2019-07-03,CLOSE,2019-07-12,CLOSED,Closed,Work Done,,NORMALWEAR,REMEDY,,WORK,1,MACHINECLEANED,0,0,,,COMPACTOR - SOHC,1.244676,192,1,,Unknown - Originally entered as GND01,NEEDSCLEANINGCOMPACTOR,INTCOMPACTOR
Bronx,Bronx,BETHEA,Fort Independence,197,FORT INDEPENDENCE STREET-HEATH AVENUE,197,3340 BAILEY AVENUE,GN,197.GND01,GROUNDS,TSDWASTE,MAXIMO,Non-CCC,68123031,68451990,SKILLED TRADES,Welder,COMPACTOR,COMPACTOROOO,3,2019-08-23,2019-08-23,,,2019-08-29,2019-08-29,CLOSE,2019-08-29,CLOSED,Closed,Work Done,GROUNDS,NORMALWEAR,REMEDY,,WORK,1,HOPPERDOORREPAIRED,0,0,,,EXT COMPACTOR NEEDS BUCKET PIN,5.962234,197,,,GND01,COMPACTOROOOCOMPACTOR,EXTCOMPACTOR
Bronx,Bronx,BETHEA,Fort Independence,197,FORT INDEPENDENCE STREET-HEATH AVENUE,197,3340 BAILEY AVENUE,GN,197.GND01,GROUNDS,TSDWASTE,MAXIMO,Non-CCC,68123031,68123031,MAINTENANCE,Maintenance,COMPACTOR,COMPACTOROOO,3,2019-08-09,2019-08-09,,,2019-08-21,2019-08-21,CLOSE,2019-08-23,CLOSED,No Work Done with Sequence,Work Not Done,,,,,NOWORKDONEWITHSEQ,,,0,0,,,left lift arm pin ooo,11.758137,197,,,GND01,COMPACTOROOOCOMPACTOR,EXTCOMPACTOR
Manhattan,NGO1,TURNER,Jefferson,64,CORSI HOUSES,199,306 EAST 117TH STREET,1,199.01.GND01,GROUNDS,DEV064,SIEBEL,CCC,70017010,70017010,SKILLED TRADES,Supv of Caretakers,COMPACTOR,NEEDSDEODERANT,3,2019-11-04,2019-11-04,,,2019-11-06,2019-11-06,CLOSE,2019-11-07,CLOSED,Closed,Work Done,,FINISHWORK,REMEDY,,WORK,1,MACHINECLEANED,0,0,,,COMPACTOR - SOHC,2.012176,199,1,,Unknown - Originally entered as GND01,NEEDSDEODERANTCOMPACTOR,INTCOMPACTOR
Bronx,Bronx,BETHEA,Fort Independence,197,BAILEY AVENUE-WEST 193RD STREET,202,3340 BAILEY AVENUE,GN,202.GND01,GROUNDS,TSDWASTE,MAXIMO,Non-CCC,72884736,72884736,MAINTENANCE,Maintenance,COMPACTOR,RAMNOTPUSHING,3,2020-03-09,2020-03-09,,,2020-03-10,2020-03-10,CLOSE,2020-03-11,CLOSED,Inspection,Work Done,,,,,INSPECTION,,,0,0,,,exterior compactor locatd at 2663 heath,0.754468,202,,,GND01,RAMNOTPUSHINGCOMPACTOR,EXTCOMPACTOR
Bronx,Bronx,BETHEA,Fort Independence,197,BAILEY AVENUE-WEST 193RD STREET,202,3340 BAILEY AVENUE,GN,202.GND01,GROUNDS,DEV197,MAXIMO,Non-CCC,73062515,73062515,SKILLED TRADES,Vendor,COMPACTOR,COMPACTOROOO,3,2020-03-26,2020-03-26,,,2020-04-09,2020-04-09,CLOSE,2020-04-17,CLOSED,Closed,Work Done,,NORMALWEAR,REMEDY,,WORK,1,CHUTESHUTOFFGATEWELDED,0,0,N,,Generic Vendor Work Plan,14.162905,202,,,GND01,COMPACTOROOOCOMPACTOR,EXTCOMPACTOR
Manhattan,NGO1,TURNER,Jefferson,64,335 EAST 111TH STREET,203,335 EAST 111TH STREET,1,203.01.GND01,GROUNDS,DEV064,SIEBEL,CCC,65911028,65911028,MAINTENANCE,Maintenance,COMPACTOR,NOISY,3,2019-03-17,2019-03-17,,,2019-04-09,2019-04-09,CLOSE,2019-04-09,CLOSED,Completed on Arrival,Work Not Done,,,,,COMPLETEONARRIVAL,,,0,0,,,COMPACTOR - MAINT,22.664653,203,1,,GND01,NOISYCOMPACTOR,EXTCOMPACTOR
Manhattan,Manhattan,GADSON,Jackie Robinson,241,"PARK AVENUE-EAST 122ND, 123RD STREETS",204,120 EAST 123RD STREET,1,204.01.GND01,GROUNDS,TSDWASTE,MAXIMO,Non-CCC,67849566,67849566,MAINTENANCE,Maintenance,COMPACTOR,COMPACTORLEAKING,3,2019-07-23,2019-07-23,,,2019-07-25,2019-07-25,CLOSE,2019-07-25,CLOSED,Closed,Work Done,,NORMALWEAR,REMEDY,,WORK,1,BRICKSPOINTED,0,0,,,Exterior,1.747083,204,1,,Unknown - Originally entered as GND01,NEEDSDEODERANTCOMPACTOR,INTCOMPACTOR
Brooklyn,Brooklyn,IEZZA,Surfside Gardens,170,CONEY ISLAND I (SITES 4 & 5),216,2923GAR WEST 28TH STREET,2,216.02.GND01,GROUNDS,TSDWASTE,MAXIMO,Non-CCC,72936185,72936185,MAINTENANCE,Maintenance,COMPACTOR,HOSEOILLEAK,3,2020-03-12,2020-03-12,,,2020-03-16,2020-03-16,CLOSE,2020-03-17,CLOSED,Closed,Work Done,,NORMALWEAR,REMEDY,,WORK,3,HYDROLICHOSEREPLACED;HYDROLICCYLINDERREPAIRED;HYDROLICFLUIDREPLACED,0,0,,,leaking oil,3.821204,216,2,,GND01,HOSEOILLEAKCOMPACTOR,EXTCOMPACTOR
Brooklyn,Brooklyn,IEZZA,Surfside Gardens,170,CONEY ISLAND I (SITES 4 & 5),216,2925 WEST 27TH STREET,1,216.01.GND01,GROUNDS,TSDWASTE,MAXIMO,Non-CCC,73786264,73786264,MAINTENANCE,Maintenance,COMPACTOR,RAMSLOW,3,2020-05-25,2020-05-25,,,2020-05-28,2020-05-28,CLOSE,2020-05-29,CLOSED,Closed,Work Done,,NORMALWEAR,REMEDY,,WORK,1,HYDROLICCYLINDERREPAIRED,0,0,,,exterior compactor,3.101435,216,1,,GND01,RAMSLOWCOMPACTOR,EXTCOMPACTOR
Brooklyn,Brooklyn,IEZZA,Surfside Gardens,170,CONEY ISLAND I (SITES 4 & 5),216,2925 WEST 27TH STREET,1,216.01.GND01,GROUNDS,TSDWASTE,MAXIMO,Non-CCC,64970919,64970919,MAINTENANCE,Maintenance,COMPACTOR,COMPACTOROOO,3,2019-01-02,2019-01-02,,,2019-01-10,2019-01-10,CLOSE,2019-01-11,CLOSED,Closed,Work Done,WASTE,NORMALWEAR,REMEDY,,WORK,1,BRICKSREPLACED,0,0,,,BULK CRUSHER OOO,8.060255,216,1,,GND01,COMPACTOROOOCOMPACTOR,BULK
Brooklyn,Brooklyn,TAYLOR,Stuyvesant Gardens,221,STUYVESANT GARDENS I,221,835 GATES AVENUE,GN,221.GND01,GROUNDS,TSDWASTE,MAXIMO,Non-CCC,68586613,68586613,MAINTENANCE,Maintenance,COMPACTOR,COMPACTOROOO,3,2019-08-31,2019-08-31,,,2019-09-04,2019-09-04,CLOSE,2019-09-04,CLOSED,Closed,Work Done,,NORMALWEAR,REMEDY,,WORK,1,HOPPERDOORREPAIRED,0,0,,,wheel on contianer broke,4.07434,221,,,GND01,COMPACTOROOOCOMPACTOR,EXTCOMPACTOR
Brooklyn,Brooklyn,TAYLOR,Stuyvesant Gardens,221,STUYVESANT GARDENS I,221,835 GATES AVENUE,GN,221.GND01,GROUNDS,TSDWASTE,MAXIMO,Non-CCC,70099138,70099138,MAINTENANCE,Maintenance,COMPACTOR,COMPACTOROOO,3,2019-11-10,2019-11-10,2019-11-19,2019-11-19,2019-11-12,2019-11-12,CLOSE,2019-11-15,CLOSED,Closed,Work Done,,NORMALWEAR,REMEDY,,WORK,1,BRICKSPOINTED,0,0,,,EZ pack stopped tunning,1.961007,221,,,GND01,COMPACTOROOOCOMPACTOR,EXTCOMPACTOR
Brooklyn,Brooklyn,TAYLOR,Stuyvesant Gardens,221,STUYVESANT GARDENS I,221,835 GATES AVENUE,GN,221.GND01,GROUNDS,TSDWASTE,MAXIMO,Non-CCC,65225240,65225240,MAINTENANCE,Maintenance,COMPACTOR,COMPACTOROOO,3,2019-01-22,2019-01-22,,,2019-01-24,2019-01-24,CLOSE,2019-01-25,CLOSED,Closed,Work Done,,NORMALWEAR,REMEDY,,WORK,1,BRICKSPOINTED,0,0,,,COMPACTOR - MAINT,2.192442,221,,,GND01,COMPACTOROOOCOMPACTOR,EXTCOMPACTOR
Brooklyn,Brooklyn,TAYLOR,Stuyvesant Gardens,221,STUYVESANT GARDENS I,221,885 GATES AVENUE,5,221.05.GND01,GROUNDS,DEV221,MAXIMO,Non-CCC,65077844,65077844,SKILLED TRADES,Vendor,COMPACTOR,COMPACTOROOO,3,2019-01-09,2019-01-09,,,,,CLOSE,2019-02-12,CLOSED,Service Restored,Work Not Done,,,,SERVREST,,,,0,0,N,,Generic Vendor Work Plan,33.919051,221,5,,GND01,COMPACTOROOOCOMPACTOR,EXTCOMPACTOR
Queens,Queens-Staten Island,DREW,Baisley Park,91,CONLON LIHFE TOWERS,232,116-45 GUY BREWER BOULEVARD,GN,232.GND01,GROUNDS,DEV091,MAXIMO,Non-CCC,69457402,69457402,MAINTENANCE,Maintenance,COMPACTOR,NOISY,3,2019-10-10,2019-10-10,2019-10-10,2019-10-10,2019-10-10,2019-10-10,CLOSE,2019-10-10,CLOSED,Closed,Work Done,GROUNDS,NORMALWEAR,REMEDY,,WORK,1,CHUTESHUTOFFGATEREPAIRED,0,0,,,EZ-PAC ARM WILL NOT LIFT,0.166667,232,,,GND01,NOISYCOMPACTOR,EXTCOMPACTOR
Bronx,NGO1,MCMILLAN,Melrose,28,EAST 152ND STREET-COURTLANDT AVENUE,237,372 EAST 152ND STREET,1,237.01.GND01,GROUNDS,TSDWASTE,MAXIMO,Non-CCC,65738856,65738856,MAINTENANCE,Maintenance,COMPACTOR,COMPACTOROOO,3,2019-02-28,2019-02-28,,,2019-03-04,2019-03-04,CLOSE,2019-03-04,CLOSED,Closed,Work Done,,NORMALWEAR,REMEDY,,WORK,2,HYDROLICHOSEREPLACED;HYDROLICCYLINDERREPAIRED,0,0,,,Ezpack #3,4.092153,237,1,,GND01,COMPACTOROOOCOMPACTOR,EXTCOMPACTOR
Brooklyn,Brooklyn,MAYNARD,Borinquen Plaza,243,BORINQUEN PLAZA I,243,60 MOORE STREET,2,243.02.GND01,GROUNDS,TSDWASTE,MAXIMO,Non-CCC,73299591,73299591,MAINTENANCE,Maintenance,COMPACTOR,COMPACTOROOO,3,2020-03-31,2020-03-31,,,2020-04-02,2020-04-02,CLOSE,2020-04-03,CLOSED,Closed,Work Done,,NORMALWEAR,REMEDY,,WORK,3,HYDROLICFLUIDREPLACED;ELECTRICITYRESTORED;HYDROLICCYLINDERREPAIRED,0,0,,,COMPACTOR - MAINT,2.045741,243,2,,GND01,COMPACTOROOOCOMPACTOR,EXTCOMPACTOR
Brooklyn,Brooklyn,MAYNARD,Borinquen Plaza,243,BORINQUEN PLAZA I,243,30 MANHATTAN AVENUE,1,243.01.GND01,GROUNDS,TSDWASTE,MAXIMO,Non-CCC,73299805,73299805,MAINTENANCE,Maintenance,COMPACTOR,COMPACTOROOO,3,2020-03-31,2020-03-31,,,2020-04-02,2020-04-02,CLOSE,2020-04-03,CLOSED,Closed,Work Done,,NORMALWEAR,REMEDY,,WORK,3,HYDROLICHOSEREPLACED;ELECTRICITYRESTORED;HYDROLICFLUIDREPLACED,0,0,,,COMPACTOR - MAINT,2.161632,243,1,,GND01,COMPACTOROOOCOMPACTOR,EXTCOMPACTOR
Brooklyn,Brooklyn,MAYNARD,Borinquen Plaza,243,BORINQUEN PLAZA I,243,60 MOORE STREET,2,243.02.GND01,GROUNDS,TSDWASTE,MAXIMO,Non-CCC,72973963,72973963,MAINTENANCE,Maintenance,COMPACTOR,COMPACTOROOO,3,2020-03-16,2020-03-16,,,2020-03-17,2020-03-17,CLOSE,2020-03-18,CLOSED,Closed,Work Done,,NORMALWEAR,REMEDY,,WORK,2,HYDROLICFLUIDREPLACED;ELECTRICITYRESTORED,0,0,,,COMPACTOR - MAINT,1.305845,243,2,,GND01,COMPACTOROOOCOMPACTOR,EXTCOMPACTOR
Brooklyn,Brooklyn,HALL,Wyckoff Gardens,163,ATLANTIC TERMINAL SITE 4B,256,487 CARLTON AVENUE,1,256.01.GND01,GROUNDS,TSDWASTE,MAXIMO,Non-CCC,73923358,73923358,MAINTENANCE,Maintenance,COMPACTOR,COMPACTOROOO,3,2020-06-04,2020-06-04,,,2020-06-04,2020-06-04,CLOSE,2020-06-05,CLOSED,Closed,Work Done,,NORMALWEAR,REMEDY,,WORK,1,BRICKSPOINTED,0,0,,,COMPACTOR - MAINT,0.185451,256,1,,GND01,COMPACTOROOOCOMPACTOR,EXTCOMPACTOR
Bronx,Bronx,THEODORE,Union Avenue Consolidated,342,UNION AVENUE-EAST 163RD STREET,342,881 REV JAMES A POLITE AVENUE,GN,342.GND01,GROUNDS,TSDCENT,MAXIMO,Non-CCC,71935538,71935538,SKILLED TRADES,Welder,COMPACTOR,NOISY,3,2020-01-03,2020-01-03,,,2020-01-03,2020-01-03,CLOSE,2020-01-03,CLOSED,Closed,Work Done,,NORMALWEAR,REMEDY,,WORK,1,CHUTESHUTOFFGATEREPAIRED,0,0,,,fabracate gates for compactor department,0.34375,342,,,Unknown - Originally entered as GND01,NOISYCOMPACTOR,INTCOMPACTOR
Brooklyn,Brooklyn,MIDDLETON,Reid Apartments,167,RALPH AVENUE REHAB,352,1196 EAST NEW YORK AVENUE,1,352.01.GND01,GROUNDS,DEV167,SIEBEL,CCC,65544158,65544158,SKILLED TRADES,Supv of Caretakers,COMPACTOR,NEEDSCLEANING,3,2019-02-12,2019-02-12,,,2019-02-13,2019-02-13,CLOSE,2019-02-13,CLOSED,Closed,Work Done,,NORMALWEAR,REMEDY,,WORK,1,MACHINECLEANED,0,0,,,COMPACTOR - SOHC,0.707269,352,1,,GND01,NEEDSCLEANINGCOMPACTOR,EXTCOMPACTOR
Manhattan,Manhattan,GADSON,Jackie Robinson,241,UPACA (SITE 6),355,1940 LEXINGTON AVENUE,1,355.01.GND01,GROUNDS,TSDWASTE,MAXIMO,Non-CCC,67768769,67768769,MAINTENANCE,Maintenance,COMPACTOR,COMPACTOROOO,3,2019-07-17,2019-07-17,,,2019-07-23,2019-07-23,CLOSE,2019-07-23,CLOSED,Closed,Work Done,,NORMALWEAR,REMEDY,,WORK,1,ELECTRICITYRESTORED,0,0,,,COMPACTOR - MAINT,6.150729,355,1,,GND01,COMPACTOROOOCOMPACTOR,EXTCOMPACTOR
Manhattan,Manhattan,GADSON,Jackie Robinson,241,UPACA (SITE 6),355,1940 LEXINGTON AVENUE,1,355.01.GND01,GROUNDS,TSDWASTE,MAXIMO,Non-CCC,74042842,74042842,MAINTENANCE,Maintenance,COMPACTOR,COMPACTOROOO,3,2020-06-16,2020-06-16,,,2020-06-23,2020-06-23,CLOSE,2020-06-24,CLOSED,Closed,Work Done,,NORMALWEAR,REMEDY,,WORK,1,ELECTRICITYRESTORED,0,0,,,COMPACTOR - MAINT,6.761806,355,1,,GND01,COMPACTOROOOCOMPACTOR,EXTCOMPACTOR
Manhattan,Manhattan,GADSON,Jackie Robinson,241,UPACA (SITE 6),355,1940 LEXINGTON AVENUE,1,355.01.GND01,GROUNDS,TSDWASTE,MAXIMO,Non-CCC,67843994,67843994,MAINTENANCE,Maintenance,COMPACTOR,COMPACTORLEAKING,3,2019-07-23,2019-07-23,,,2019-07-23,2019-07-23,CLOSE,2019-07-23,CLOSED,Closed,Work Done,,NORMALWEAR,REMEDY,,WORK,1,BRICKSPOINTED,0,0,,,Exterior 1,0.16809,355,1,,GND01,COMPACTORLEAKINGCOMPACTOR,EXTCOMPACTOR
